Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
38352,0,11108,35928,42140,8,15264,12383,2881,7,1,6,1,2,16,36,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,2,0,0,0,4,0,1,0,0,0,0,3,1,2240,4621,1517,966,1938,11282,193,Trojan_Spy,smforw
34383,0,10944,32212,43080,4,9027,5539,3487,0,0,5,0,2,5,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,2,1,1528,2759,1083,2551,1678,9599,193,Trojan_Spy,smforw
35424,0,11068,32932,45472,4,9026,5519,3506,0,0,5,0,2,5,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,746,1500,4199,2874,1668,10987,190,Trojan_Spy,<unknown>
100373,17764,8268,50416,113624,19072,34651,30228,4422,104,4,7,4,4,41,38,15,60,3,0,6,0,0,7,5,6,0,0,3,0,10,0,0,1,6,3,3,1,0,5,5,0,5,4,4,1,0,0,3,0,38,41,4,6,7,7,33,22,16,16,2,6,0,0,5,0,0,0,4,6,0,0,4,4,3,0,3,1,0,5,5,0,0,2,0,0,0,0,60,0,0,0,9,0,1,0,0,0,0,4,0,835,2343,1501,2409,2869,9957,187,Trojan_Spy,smforw
43886,628,11120,40140,67280,632,7922,5986,1935,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,3,0,1759,1260,1531,3327,3933,11810,193,Trojan_Spy,smsthief
41835,2596,10984,32324,84684,2608,10227,7215,3011,0,0,5,0,2,6,27,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,10,2,0,2,0,24,0,2,1305,21,2494,14,5,1,1002,3500,1455,4305,2354,12616,188,Trojan_Spy,smsthief
35635,48,11344,33120,46084,52,9026,5631,3394,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1525,2810,1172,2371,2258,10136,195,Trojan_Spy,smforw
50574,2200,10648,44572,71472,2288,12916,9047,3868,0,0,4,0,4,20,30,8,34,2,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,19,1,2,14,14,0,0,2,4,4,0,0,0,2,0,0,0,4,1,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,5,1,1,160,4,2040,34,5,1,972,1510,3131,3119,4146,12878,189,Trojan_Spy,smsthief
44296,7100,12252,27484,88124,8712,15224,12316,2907,21,1,5,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,4,0,4,4,0,4,0,0,4,1,0,6,0,5,10,0,2,4,4,0,0,4,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,23,0,17,0,0,0,0,3,4,2197,7360,1522,785,1890,13754,189,Trojan_Spy,smsthief
70921,17036,9220,29536,81884,24160,17246,14730,2515,14,1,4,1,2,17,28,10,37,0,0,0,0,0,8,7,7,0,0,4,5,16,0,0,1,10,3,3,3,0,7,7,0,7,6,6,3,0,0,5,0,68,76,6,8,10,10,93,61,35,38,6,17,0,0,11,0,0,0,8,7,0,0,4,4,5,0,7,3,0,7,7,0,0,5,0,0,0,0,60,0,0,0,16,0,3,50851,163,26840,302,4,0,1817,3166,2627,1511,1011,10132,188,Trojan_Spy,smforw
40882,772,11224,36276,74588,776,7936,6192,1743,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,3,0,820,1505,5073,3848,2946,14192,188,Trojan_Spy,smsthief
33902,820,10736,29760,63328,828,8180,6663,1516,15,0,5,1,2,20,27,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,4,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,3505,20,3285,25,4,1,2389,1508,1873,3420,1391,10581,191,Trojan_Spy,smforw
39186,784,11252,34016,77012,788,7935,6072,1862,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,3,0,1470,2948,2440,748,3609,11215,189,Trojan_Spy,smsthief
35650,36,11300,33088,45080,40,9062,5580,3481,0,0,5,0,2,5,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,1831,689,2816,4264,1517,11117,191,Trojan_Spy,smforw
43352,1048,11240,37948,75628,1052,7921,6009,1911,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,3,0,5985,1521,606,1786,3224,13122,192,Trojan_Spy,smsthief
111207,17300,8544,58724,127820,18412,36740,31503,5236,142,3,8,5,4,41,40,17,63,3,0,6,0,0,11,5,7,0,0,4,2,16,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,5,0,65,72,6,12,8,8,184,102,31,34,4,11,0,0,8,0,0,0,8,7,0,0,5,5,5,0,6,2,0,5,5,0,0,4,0,0,0,0,100,0,0,0,16,0,2,424663,488,46666,576,4,0,3702,2813,1040,2045,1517,11117,187,Trojan_Spy,smforw
37986,0,10900,35424,46000,8,15252,11911,3340,7,1,6,1,2,13,33,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,9,2,0,0,0,4,0,1,0,0,0,0,3,1,1534,2796,1982,1006,4352,11670,189,Trojan_Spy,<unknown>
31989,2744,13028,24044,75140,2752,8924,4880,4043,0,0,4,0,2,2,23,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,3,0,1304,1465,2704,3274,2673,11420,191,Trojan_Spy,smsthief
92960,13152,8360,51368,113620,14484,35058,30208,4849,106,3,7,4,4,39,38,18,71,3,0,6,0,0,7,5,6,0,0,3,0,10,0,0,1,6,3,3,1,0,5,5,0,5,4,4,1,0,0,3,0,38,41,6,6,6,6,76,44,16,16,2,5,0,0,5,0,0,0,4,6,0,0,4,4,3,0,3,1,0,5,5,0,0,2,0,0,0,0,40,0,0,0,9,0,1,47381,124,19341,218,4,0,816,1516,6297,2484,1869,12982,190,Trojan_Spy,<unknown>
47337,212,10136,44160,63036,216,8580,6434,2145,16,0,5,1,2,5,30,4,20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,2,0,0,40,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,1,0,6,2,0,0,0,4,0,1,3847,8,637,9,3,1,1946,3278,1520,2480,974,10198,196,Trojan_Spy,smsthief
36257,0,11404,33064,53832,4,9031,5609,3421,0,0,5,0,2,5,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,852,2537,1491,1894,2880,9654,185,Trojan_Spy,smforw
35075,0,11128,33100,34124,4,9027,5641,3385,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2660,1977,1530,3787,1169,11123,190,Trojan_Spy,smforw
73238,5128,11020,60984,80116,5144,12195,10482,1712,5,1,6,1,2,10,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7352,12,0,0,0,9,0,0,0,0,0,4,0,24,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,16,7372,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1980,33,5,2,647,2038,1476,5194,2774,12129,189,Trojan_Spy,spyagent
41902,1000,11112,37336,64308,1004,7937,6130,1806,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,3,0,1515,1806,1005,2830,4154,11310,186,Trojan_Spy,smsthief
76973,15268,10612,49860,100060,18308,33816,28101,5714,175,9,5,2,4,41,38,33,47,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,0,1,1138,3,383,4,3,0,2269,835,1919,3240,1561,9824,191,Trojan_Spy,smforw
39630,0,11176,35592,61072,4,12599,9177,3421,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,926,1506,2100,2711,2175,9418,186,Trojan_Spy,smforw
94930,17472,8400,45276,125132,23764,31527,26317,5209,120,5,6,3,4,34,38,14,53,3,0,2,0,0,10,6,8,0,0,4,2,15,0,0,1,9,3,3,2,0,7,7,0,7,5,5,2,0,0,4,0,65,70,6,6,8,8,83,51,25,26,4,10,0,0,8,0,0,0,6,8,0,0,5,5,4,0,6,2,0,6,6,0,0,4,0,0,0,0,60,0,0,0,13,0,2,57809,167,29160,315,4,0,3540,2933,1539,1088,2083,11183,190,Trojan_Spy,smforw
35707,0,10976,33268,44692,4,9027,5645,3381,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1518,1473,4756,882,2845,11474,191,Trojan_Spy,smforw
109399,1700,10652,103988,67168,1708,21508,12171,9336,22,1,5,1,5,14,33,8,40,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,128,351,225,225,10,0,341,341,0,341,2,2,10,0,2,31,0,13,20,14,8,0,0,45,33,4,2,2,0,0,1,0,0,0,1,4,0,0,1,13,12,0,0,1,0,0,1,1,1,14,0,0,0,0,2,2,0,0,0,15,0,1,557193,443,20222,289,6,1,1859,2735,2630,1023,1523,9770,192,Trojan_Spy,spyagent
72969,12436,10596,51564,94324,12784,30270,23729,6540,136,2,7,3,4,30,34,9,37,2,0,3,0,0,0,6,0,0,0,2,0,1,0,0,1,14,2,2,8,0,6,6,0,6,0,0,8,0,2,0,0,50,62,0,8,0,0,6,8,0,0,0,6,0,0,0,0,0,1,0,14,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,19,0,2,71421,54,2556,40,4,0,3480,2421,2338,9108,1520,18867,195,Trojan_Spy,sandr
57917,9004,10704,38064,95492,10024,22792,18422,4369,60,6,5,1,5,29,47,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,2,0,1,0,0,0,0,4,0,4924,3325,2020,624,1510,12403,187,Trojan_Spy,smforw
39682,1180,10996,32772,85900,1188,10235,6746,3488,0,0,5,0,2,5,27,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,10,2,0,2,0,28,0,2,1305,21,2468,14,5,1,1906,1558,3566,714,3796,11540,190,Trojan_Spy,smsthief
39305,768,11140,35648,56124,772,7936,5956,1979,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,3,0,966,1539,2574,2848,1718,9645,193,Trojan_Spy,smsthief
41192,596,11236,37220,68324,600,7921,6241,1679,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,3,0,1520,2003,1196,3541,3169,11429,189,Trojan_Spy,smsthief
69580,10372,10752,49828,88836,10392,25245,17032,8212,42,2,7,2,3,19,30,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,6,6,46,0,40,40,0,40,0,0,46,0,0,16,0,24,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,0,0,15568,247,4,1,2416,5720,982,1531,2207,12856,190,Trojan_Spy,sandr
42551,848,11212,37620,72648,852,7941,6208,1732,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,3,0,2471,938,4005,1511,4081,13006,189,Trojan_Spy,<unknown>
125378,40628,12004,69604,92684,42200,32425,27613,4811,15,2,6,1,4,45,39,12,44,3,0,1,0,0,36,0,0,0,0,187,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,67,90,15,8,16,16,152,76,3,6,4,38,76,0,2,0,0,0,4,4,0,0,0,0,16,0,4,0,30,0,0,0,0,0,0,0,0,18,48,0,0,0,94,0,2,3872660,3165,192105,2170,6,2,1508,3084,1403,2340,1920,10255,189,Trojan_Spy,smsthief
40691,132,10828,35500,80976,136,12800,9773,3026,28,0,7,2,4,20,30,7,30,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,1,120,3,1620,27,3,1,2487,791,1550,6173,1518,12519,193,Trojan_Spy,spynote
47650,252,10060,44616,47856,256,8616,6595,2020,16,0,5,1,2,5,30,4,23,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,2,0,0,40,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,1,0,6,2,0,0,0,4,0,1,3847,8,637,9,4,1,2790,3561,849,1702,1530,10432,191,Trojan_Spy,smsthief
58521,7364,11276,37484,75740,12188,17479,14837,2641,17,2,6,2,2,15,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,22,0,5,0,0,0,0,3,0,7343,3620,846,1517,2522,15848,188,Trojan_Spy,qqspy
104366,12592,8420,63832,115020,13376,37020,29920,7099,106,3,7,4,4,39,38,19,73,3,0,6,0,0,8,5,4,0,0,3,0,9,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,3,0,34,37,4,6,6,6,276,144,15,14,2,5,0,0,5,0,0,0,4,5,0,0,4,4,3,0,3,1,0,5,5,0,0,2,0,0,0,0,20,0,0,0,9,0,1,1103909,1209,135273,1129,4,0,3234,2411,1514,980,1769,9908,190,Trojan_Spy,smforw
36144,104,11480,32244,59920,108,9026,5644,3381,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2770,1514,2787,1154,2343,10568,189,Trojan_Spy,smforw
33668,2496,13140,24880,76732,2508,8973,4879,4093,0,0,4,0,2,2,25,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,3,1,1726,6348,1572,4085,3015,16746,191,Trojan_Spy,smsthief
102735,18264,8420,42948,124880,25660,27379,24942,2436,78,2,6,3,4,30,37,16,59,3,0,3,0,0,6,4,5,0,0,4,2,12,0,0,1,12,6,6,2,0,10,10,0,10,10,10,2,0,0,4,0,59,64,6,6,9,9,83,51,25,26,4,11,0,0,8,0,0,0,6,5,0,0,4,4,4,0,6,2,0,4,4,0,0,4,0,0,0,0,40,0,0,0,13,0,2,49090,141,25248,274,4,0,2179,1516,4412,1050,2081,11238,190,Trojan_Spy,smforw
104474,13680,8432,59704,114140,13972,36517,30334,6182,130,3,7,4,4,39,38,17,66,3,0,6,0,0,11,5,6,0,0,3,0,10,0,0,1,6,3,3,1,0,5,5,0,5,4,4,1,0,0,3,0,38,41,7,6,6,6,175,93,15,14,2,5,0,0,5,0,0,0,4,6,0,0,4,4,3,0,3,1,0,5,5,0,0,2,0,0,0,0,60,0,0,0,9,0,1,452152,527,45656,551,4,0,1525,2203,1543,991,3460,9722,189,Trojan_Spy,smforw
44934,1112,11204,40620,63256,1116,7922,6075,1846,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,3,0,1026,1526,4090,3726,1982,12350,190,Trojan_Spy,smsthief
38073,4188,12432,26132,82192,4200,9079,5903,3175,19,1,6,2,2,8,27,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,4,4,52,0,48,48,0,48,0,0,52,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,10,0,0,0,0,4,1,2209,1522,853,3212,4028,11824,191,Trojan_Spy,sandr
