Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_warning,Logcat_debug,Logcat_info,Logcat_verbose,Logcat_total,Process_total,Category,Family
50760,5028,11036,38996,88272,5044,15932,12373,3558,4,1,7,2,2,10,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,28,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,48,124,124,849,465,0,0,0,0,18,0,59,0,0,0,0,0,4,4,1,0,0,9,18,0,0,0,0,0,0,0,0,0,39,0,15,3271,25,8796,27,4,2,1730,2064,1463,2896,2839,10992,191,Scareware,avpass
100466,44324,11560,43284,83996,46020,24197,21135,3061,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,226,0,69,0,11,0,0,0,0,2,0,1519,3472,3834,1398,2519,12742,190,Scareware,fakeapp
97735,39852,11404,43356,86996,41532,22951,20126,2824,7,1,5,1,4,29,33,7,30,3,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,68,0,11,0,0,0,0,3,0,1507,3220,5556,2713,1561,14557,188,Scareware,fakeapp
90599,36632,11116,40992,80612,38220,18819,14604,4214,59,3,4,1,4,35,33,10,39,3,0,1,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,103,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,10,0,0,0,0,0,0,0,0,3,0,100,0,32,0,5,0,0,0,0,3,0,2482,3305,3578,1676,991,12032,190,Scareware,fakeapp
99567,29100,10816,62952,65636,30396,30636,23986,6649,18,2,5,2,4,32,34,8,34,3,0,2,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,268,134,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,5,0,1,732606,764,53932,637,3,0,2914,1865,1542,1478,1409,9208,192,Scareware,fakeapp
94458,24736,10736,59916,100968,26052,34482,29850,4631,172,10,10,6,4,37,38,10,40,3,0,6,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,9,0,1,0,0,0,0,3,0,1516,1061,2943,5037,2712,13269,189,Scareware,fakeapp
97308,41616,10736,42576,102576,44004,31066,27130,3935,34,4,5,1,4,26,33,8,32,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,41,0,13,0,0,0,0,3,0,948,2189,1673,1505,7172,13487,194,Scareware,fakeapp
140536,25300,9984,107924,67336,26036,48963,39959,9003,99,4,6,3,4,29,36,8,31,3,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,2,0,0,620,310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,9,0,1,1803013,2051,184710,1547,3,0,1203,6658,2833,2040,1518,14252,189,Scareware,fakeapp
99655,43088,11276,43380,81988,44824,24180,21106,3073,7,1,5,1,4,25,35,7,30,4,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,204,0,62,0,10,0,0,0,0,2,0,2740,3389,1233,1512,2289,11163,188,Scareware,fakeapp
80744,35492,12184,34680,92544,36984,22103,19001,3101,8,1,5,1,4,27,35,6,26,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,284,0,44,0,14,0,0,0,0,3,0,1498,6345,2103,1749,872,12567,191,Scareware,fakeapp
100074,42560,11500,45068,77760,44112,24296,21024,3271,7,1,5,1,4,30,34,7,28,4,0,1,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,282,0,89,0,14,0,0,0,0,2,0,3831,3625,1513,1735,2060,12764,193,Scareware,fakeapp
108883,46816,9992,48340,79004,49168,31162,27249,3912,33,4,5,1,4,34,34,7,30,3,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,208,0,62,0,10,0,0,0,0,2,0,3500,1516,2407,1341,3365,12129,190,Scareware,fakeapp
46607,7264,12604,31484,84736,7308,19632,15738,3893,19,1,5,1,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,0,0,0,0,3,0,2205,3299,1360,4766,804,12434,194,Scareware,fakeapp
96491,38588,11348,43120,80780,40268,22998,19888,3109,7,1,5,1,4,23,34,8,32,3,0,1,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,202,0,65,0,10,0,0,0,0,2,0,5368,1342,2039,1564,3552,13865,187,Scareware,fakeapp
106964,3036,10832,91712,85096,3124,41934,34753,7180,111,3,6,3,4,36,37,9,37,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,4,0,0,482,242,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,989092,1161,126021,1017,3,0,2302,1593,1180,3187,1501,9763,191,Scareware,<unknown>
110221,43252,9984,48152,90700,45692,31118,27083,4034,33,4,5,1,4,37,33,6,26,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,246,0,74,0,12,0,0,0,0,3,0,1055,1498,2435,7099,2199,14286,189,Scareware,fakeapp
78977,3040,10700,58988,93328,3160,36014,29029,6984,39,2,5,2,4,33,33,10,40,2,0,2,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,2,0,0,132,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,5,0,1,401782,467,57789,378,3,0,1947,1505,1823,2855,988,9118,191,Scareware,fakeapp
92757,42588,12148,38028,99192,44140,24194,21061,3132,8,1,5,1,4,27,35,7,28,4,0,1,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,160,0,26,0,8,0,0,0,0,3,0,2754,1507,1266,5804,2058,13389,187,Scareware,fakeapp
91478,41060,12108,38120,97488,42744,24204,21138,3065,8,1,5,1,4,24,35,7,28,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,268,0,41,0,13,0,0,0,0,3,0,3592,2498,1617,1512,5633,14852,188,Scareware,<unknown>
99046,40004,11392,43416,88100,41556,24196,21219,2976,7,1,5,1,4,25,34,7,30,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,246,0,74,0,12,0,0,0,0,2,0,2687,1510,3398,5169,1422,14186,189,Scareware,fakeapp
94932,24532,10688,62192,93916,25336,31363,25328,6034,73,2,6,2,4,32,38,9,36,3,1,2,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,25,0,4,0,0,148,75,0,0,0,0,2,0,0,0,0,0,2,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,699425,947,131156,919,3,1,3183,1588,2381,1510,1081,9743,190,Scareware,fakeapp
76214,24916,10036,44768,59064,26212,26412,21390,5021,16,3,6,2,4,23,35,7,30,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,8,0,1,0,0,0,0,3,0,668,1635,2501,1503,1655,7962,189,Scareware,fakeapp
86257,38600,12344,37384,98972,40212,22941,20916,2024,8,1,5,1,4,30,35,6,26,4,0,1,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,122,0,18,0,5,0,0,0,0,3,0,2277,2788,951,1500,3580,11096,189,Scareware,fakeapp
55597,4908,10908,43296,84624,4980,14087,11319,2767,4,1,7,2,2,10,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,22,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32,50,50,733,400,0,0,0,0,24,0,47,0,0,0,0,0,2,2,1,0,0,11,22,0,0,0,0,0,0,0,0,0,28,0,12,2027,12,3867,14,4,1,2900,3369,1555,2597,1517,11938,189,Scareware,avpass
77879,25104,10768,43748,91708,26440,28833,23924,4908,48,2,6,2,4,29,33,8,34,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,5,0,1,5682,13,1897,14,3,0,1773,3242,1274,2551,1211,10051,188,Scareware,fakeapp
99735,35880,10724,53740,103880,37284,31389,25708,5680,214,6,8,4,4,42,41,9,35,3,0,7,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,1,8,0,0,44,23,0,0,0,0,2,0,0,0,0,0,11,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,60,0,15,0,2,8033,22,4259,23,4,1,4002,724,3980,1793,1537,12036,193,Scareware,fakeapp
96275,39212,10036,42780,79592,40836,26438,22032,4405,16,2,6,2,4,32,36,7,30,3,0,2,0,0,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,280,0,97,0,14,0,0,0,0,3,0,4154,2531,1848,3971,1515,14019,191,Scareware,fakeapp
47376,7060,12140,31880,92452,7108,19455,15925,3529,60,4,5,2,2,10,28,5,20,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,60,0,23,0,5,0,0,0,0,3,0,1519,1198,2687,4811,4553,14768,188,Scareware,fakeapp
127452,30924,10960,88460,85452,32204,34894,27854,7039,73,2,5,2,4,33,36,9,36,3,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,4,0,0,458,229,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,5,0,1,1787036,1719,142041,1477,3,0,955,4634,1429,1512,2042,10572,192,Scareware,fakeapp
99695,43468,11280,43412,77656,45148,24196,21165,3030,7,1,5,1,4,29,34,7,30,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,242,0,74,0,12,0,0,0,0,2,0,1510,1953,2109,794,5732,12098,191,Scareware,fakeapp
96735,42268,10032,42740,80700,43880,26336,21826,4509,14,2,6,2,4,29,36,7,30,4,0,2,0,0,0,24,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,280,0,95,0,14,0,0,0,0,3,0,3927,1527,1414,2027,3248,12143,191,Scareware,<unknown>
44281,6324,12304,29852,84920,6368,19300,15292,4007,28,2,5,1,2,9,27,3,14,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,19,0,5,0,0,0,0,3,0,4334,1364,2761,6897,1513,16869,189,Scareware,fakeapp
113346,16604,10932,90216,78464,17612,39213,31437,7775,119,4,6,3,4,37,37,9,38,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,6,0,0,432,216,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,0,0,0,0,0,0,910,2624,1936,3131,1502,10103,189,Scareware,fakeapp
68101,5112,10816,48552,93672,5124,30683,25154,5528,231,8,9,5,4,38,39,9,35,3,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,8,0,1,0,0,0,0,4,0,3160,704,1521,1743,3539,10667,189,Scareware,fakeapp
114985,41456,10792,59188,100500,42956,32734,28012,4721,135,3,13,9,4,37,42,9,38,3,0,9,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,200,0,16,0,2,0,0,0,0,3,0,1327,8571,3700,1508,2553,17659,189,Scareware,fakeapp
98298,41592,10684,42704,109548,44208,31146,27184,3961,34,4,5,1,4,27,34,7,30,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,41,0,13,0,0,0,0,3,0,3847,2380,1509,3647,1590,12973,192,Scareware,fakeapp
46644,1260,10060,42248,66824,1300,22910,19755,3154,7,1,5,1,4,21,32,7,30,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,7,0,1,0,0,0,0,3,0,1965,2699,2476,940,1576,9656,201,Scareware,fakeapp
108097,43484,9940,52320,90292,46168,35219,31613,3605,33,4,5,1,4,30,34,8,32,3,0,1,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,142,0,34,0,5,0,0,0,0,2,0,1197,2386,2271,2240,1516,9610,191,Scareware,fakeapp
99461,42912,10128,44156,80500,44464,24354,21462,2891,7,1,5,1,4,37,35,9,36,4,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,242,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,242,0,74,0,12,0,0,0,0,3,0,7834,1522,1354,2668,3239,16617,190,Scareware,fakeapp
114308,23600,10588,82656,87172,24184,36860,28821,8038,73,2,6,2,4,34,38,10,39,3,1,2,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,25,1,4,0,0,316,159,0,0,0,0,2,0,0,0,0,0,2,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,3062967,2813,179604,2004,3,1,1067,1883,1510,1313,4429,10202,191,Scareware,fakeapp
145755,39972,10796,92616,105896,41500,41783,34912,6870,82,2,5,2,4,32,35,9,36,3,0,2,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,8,0,0,603,302,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,9,0,2,2053866,2315,210524,2134,3,0,1505,2213,2568,1085,1451,8822,190,Scareware,fakeapp
44118,5692,12152,29664,79116,5736,17247,15031,2215,28,2,5,1,2,10,26,2,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,13,0,3,0,0,0,0,3,0,1507,3470,894,3421,2185,11477,190,Scareware,fakeapp
133995,36584,10808,87804,98456,37608,36945,28355,8589,76,2,5,2,4,35,36,10,36,3,0,2,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,1,8,0,0,536,268,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,1,9,0,2,3217322,3007,220756,2290,5,0,2649,3308,1686,1244,1518,10405,190,Scareware,fakeapp
66110,4188,10304,49356,71944,9764,26574,20659,5914,61,6,8,4,2,20,33,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,0,1,0,0,0,0,4,0,3488,2784,1721,2334,767,11094,191,Scareware,fakeapp
75849,20948,10792,48488,77732,21496,30726,25371,5354,237,10,9,5,4,35,42,10,39,3,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,8,0,1,0,0,0,0,4,0,1765,529,3437,3754,1508,10993,191,Scareware,fakeapp
97082,41664,11340,43312,76024,43296,24165,20996,3168,7,1,5,1,4,30,33,6,26,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,80,0,13,0,0,0,0,3,0,2225,2744,7065,1167,1511,14712,189,Scareware,fakeapp
99492,43192,11448,43480,73124,44832,22123,18876,3246,7,1,5,1,4,27,34,6,26,3,0,1,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,304,0,93,0,15,0,0,0,0,2,0,2375,7767,2781,1510,1543,15976,191,Scareware,fakeapp
90669,40216,12072,38064,102660,41900,24210,21088,3121,8,1,5,1,4,24,34,7,28,3,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,35,0,11,0,0,0,0,3,0,1505,2329,2915,1388,9285,17422,189,Scareware,fakeapp
182162,27124,10000,146008,74324,28616,64138,51486,12651,124,5,6,3,4,34,36,7,30,3,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,2,0,0,904,452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,9,0,1,4905142,4840,328269,3328,3,0,3033,1999,1458,1516,2823,10829,191,Scareware,fakeapp
106098,44040,9960,48240,83340,46552,31231,27303,3927,33,4,5,1,4,32,33,8,32,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,268,0,80,0,13,0,0,0,0,3,0,1153,6788,2921,1506,2508,14876,189,Scareware,fakeapp
40379,3808,10892,28232,94776,3824,12276,10512,1763,21,2,4,1,2,10,28,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,0,0,19,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,22307,157,15253,192,4,0,4643,2934,1663,7365,1377,17982,190,Scareware,fakeapp
