Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
101984,28308,10804,62364,98796,29408,35274,29118,6155,82,2,5,2,4,34,36,9,36,3,0,2,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,2,8,0,0,290,145,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,40,0,8,0,2,0,0,0,0,3,0,3322,1001,1772,2302,109,8506,194,Scareware,fakeapp
90205,38156,10876,40900,107748,39708,24841,21617,3223,26,1,5,1,4,31,34,9,36,3,0,1,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,134,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,14,14,0,0,0,0,140,0,20,0,6,0,0,0,0,2,0,2450,2253,101,922,5559,11285,191,Scareware,fakeapp
92727,37024,11660,44684,99840,38736,26816,22892,3923,22,3,6,2,4,31,34,9,38,3,0,2,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,140,0,18,0,5,0,0,0,0,2,0,109,1458,3942,1103,2048,8660,193,Scareware,fakeapp
72280,17596,10824,47876,98012,18172,30727,24764,5962,218,6,9,5,4,43,39,8,34,3,0,6,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,8,0,1,0,0,0,0,3,0,1495,529,101,5991,1098,9214,196,Scareware,fakeapp
92664,38920,11132,43516,84892,40672,24240,21182,3057,7,1,5,1,4,24,34,7,28,3,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,224,0,67,0,11,0,0,0,0,2,0,2857,3425,1286,2244,102,9914,192,Scareware,fakeapp
101338,43532,11808,44988,102992,46024,31210,26927,4282,36,5,5,1,4,33,34,7,30,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,248,0,37,0,12,0,0,0,0,2,0,1777,814,6177,101,1728,10597,194,Scareware,fakeapp
91525,23016,10892,62044,83360,23796,42594,25980,16613,34,2,5,2,4,26,35,8,32,3,0,2,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,184,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,2933686,2754,141522,1720,2,0,1246,1360,143,3435,1447,7631,191,Scareware,fakeapp
116768,20136,10956,90260,82344,20844,37966,30575,7390,120,3,7,3,4,35,39,11,38,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,29,2,0,0,0,430,215,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,2,0,0,0,0,0,0,0,0,0,20,0,6,0,1,1971582,2061,199190,1753,2,1,1745,1571,1143,101,3016,7576,194,Scareware,fakeapp
37252,20,10656,32788,72016,28,12139,10529,1609,6,1,4,1,2,9,32,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,8,4,0,0,0,0,0,0,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,1810,8,1395,20,2,0,111,1259,2762,659,1933,6724,192,Scareware,fakeapp
91807,40744,10044,41628,85348,42360,22928,20131,2796,7,0,5,1,4,22,32,8,32,3,0,1,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,166,0,50,0,8,0,0,0,0,2,0,1076,2192,112,2007,3188,8575,193,Scareware,fakeapp
39964,4244,12096,29492,89012,4260,17245,15071,2173,28,2,5,1,2,9,26,2,10,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,60,0,16,0,4,0,0,0,0,2,0,2257,143,3562,971,3844,10777,192,Scareware,fakeapp
91188,37992,10112,41828,90280,39476,26230,21447,4782,7,1,5,1,4,25,33,7,30,3,0,1,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,160,0,45,0,7,0,0,0,0,2,0,2311,2306,965,3522,117,9221,193,Scareware,fakeapp
88608,7392,10796,63856,111320,7484,35365,27414,7950,79,2,5,2,4,33,36,9,38,3,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,4,0,0,220,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,1484597,1592,129399,1237,2,0,102,2121,1691,1349,3391,8654,197,Scareware,fakeapp
97395,41208,11252,46260,86224,42812,24389,21390,2998,7,1,5,1,4,30,35,9,36,4,0,1,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,242,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,36,12,0,0,0,0,0,0,0,0,242,0,74,0,12,0,0,0,0,2,0,101,1092,2901,6390,2659,13143,191,Scareware,fakeapp
42529,5716,12224,29872,82364,5764,19305,15231,4073,28,2,5,1,2,10,27,3,14,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,80,0,21,0,5,0,0,0,0,2,0,2335,4661,4210,147,1291,12644,192,Scareware,fakeapp
89551,40872,11960,37972,101732,42456,24213,21158,3054,8,1,5,1,4,26,35,7,30,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,266,0,40,0,13,0,0,0,0,2,0,3231,2117,11374,1521,112,18355,192,Scareware,fakeapp
41706,4812,12192,29816,82532,4852,19305,15205,4099,28,2,5,1,2,12,26,3,14,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,40,0,20,0,6,0,0,0,0,2,0,6957,4767,145,2654,979,15502,191,Scareware,fakeapp
65291,6380,11452,45896,78480,12584,23989,18848,5140,66,7,7,3,2,15,32,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,16,0,2,0,0,0,0,3,0,3054,4019,425,601,2165,10264,191,Scareware,fakeapp
44545,5248,11992,31660,96632,5284,19359,15333,4025,28,2,5,1,2,11,27,4,16,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,40,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,60,0,21,0,5,0,0,0,0,2,0,2514,4427,4128,995,108,12172,191,Scareware,fakeapp
54257,13956,11552,32216,76392,14276,11794,8835,2958,6,1,5,1,4,21,33,7,27,3,0,1,0,0,0,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,26,0,0,0,0,0,0,0,0,0,282,0,84,0,13,0,0,0,0,2,0,2409,3402,4194,113,1200,11318,194,Scareware,<unknown>
129352,34792,10716,77464,117396,35876,44576,37022,7553,49,2,6,2,6,37,36,18,75,3,0,1,0,0,0,4,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,150,0,30,153,153,179,530,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,6,0,3,358,47,47,0,0,0,52,20,0,45,0,3,129650,127,7337,101,2,0,105,3316,756,3264,2270,9711,195,Scareware,fakeapp
72606,3756,10892,65580,23944,4236,33728,30388,3339,263,2,19,16,4,58,45,11,44,2,0,32,0,0,0,25,8,0,9,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37,53,0,52,0,0,46,24,0,0,0,0,0,0,0,0,9,0,71,0,27,19,1,2,0,0,0,8,8,0,0,0,0,20,0,20,0,1,35149,106,28128,140,2,0,1083,2038,2057,97,2550,7825,199,Scareware,fakeapp
116653,18244,10816,91640,88368,19156,39355,29643,9711,120,3,6,3,4,37,37,10,37,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,2,0,0,0,444,222,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,5,0,1,2636875,2805,496400,2190,2,0,2106,3000,1145,1708,98,8057,193,Scareware,fakeapp
99681,39892,10000,47896,94716,42404,31064,27094,3969,33,4,5,1,4,33,33,8,32,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,268,0,79,0,13,0,0,0,0,2,0,2451,6586,105,2423,1068,12633,192,Scareware,fakeapp
48503,10076,11960,30252,91096,10812,15504,12503,3000,10,3,4,1,2,14,27,4,17,0,1,0,0,0,0,0,0,0,0,0,38,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,40,3,0,0,0,718,360,0,0,0,0,38,0,0,0,0,0,0,0,62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,19,99746,298,34537,338,3,1,6371,3978,779,115,2050,13293,191,Scareware,fakeapp
89942,40704,12024,38008,102524,42260,24174,20737,3436,8,1,5,1,5,30,33,6,24,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,264,0,40,0,13,0,0,0,0,2,0,1084,111,2260,7112,2232,12799,194,Scareware,fakeapp
85050,37080,12116,38176,100404,37916,24271,21170,3100,8,1,5,1,4,25,34,7,30,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,264,0,40,0,13,0,0,0,0,2,0,1973,108,5536,1673,943,10233,196,Scareware,fakeapp
124986,24064,10732,86616,108608,24476,59015,39984,19030,87,3,8,4,6,43,40,14,55,3,0,2,0,0,0,4,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104,136,0,30,137,121,139,539,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,6,0,3,320,46,46,0,0,0,56,20,0,48,0,3,19756,48,5794,65,2,0,105,2013,762,4440,3260,10580,196,Scareware,fakeapp
84781,36568,11940,36876,105284,38216,24140,18871,5268,8,1,5,1,4,26,35,6,24,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,246,0,37,0,12,0,0,0,0,2,0,106,1837,1932,875,6272,11022,193,Scareware,fakeapp
94823,41216,11176,43328,79884,42836,24187,21153,3033,7,1,5,1,4,30,35,7,28,4,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,246,0,73,0,12,0,0,0,0,2,0,2689,1963,117,7620,1197,13586,194,Scareware,fakeapp
121954,42036,11320,67200,99496,43768,33284,26738,6545,54,1,4,1,4,29,35,8,34,3,0,2,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,2,6,0,0,341,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,60,0,7,0,2,1604914,1653,148255,1396,2,0,1838,2028,98,5422,1219,10605,194,Scareware,fakeapp
104900,44532,9956,48040,89392,47036,31045,27164,3880,33,4,5,1,4,27,34,8,32,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,284,0,85,0,14,0,0,0,0,2,0,2541,1105,6442,106,2875,13069,193,Scareware,fakeapp
111968,28696,10848,75100,94736,30088,31274,26233,5040,68,4,7,4,4,24,37,7,30,3,0,4,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,224,112,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,120,0,9,0,1,1784982,1482,78852,981,2,0,2100,1118,5278,107,2902,11505,190,Scareware,fakeapp
39302,2152,12364,29488,99000,2168,12352,10161,2190,21,2,4,1,2,10,27,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,21,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,18,61304,197,17833,237,3,0,949,4402,298,8452,3018,17119,191,Scareware,fakeapp
37390,2620,10920,27572,98552,2636,12276,10405,1870,21,2,4,1,2,10,28,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,24,0,0,24,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,264083,361,25926,408,3,0,2562,915,5864,4623,305,14269,192,Scareware,fakeapp
103564,41552,11268,49912,95436,43988,31135,27210,3924,33,4,5,1,4,27,35,8,32,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,228,0,67,0,11,0,0,0,0,2,0,1042,6690,2415,105,2795,13047,193,Scareware,fakeapp
96337,43540,11292,43188,77620,45144,24182,21089,3092,7,1,5,1,4,28,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,280,0,85,0,14,0,0,0,0,2,0,2249,10185,917,113,2052,15516,192,Scareware,fakeapp
74233,18376,10780,49504,98112,18908,31054,25943,5110,272,5,10,6,4,42,40,8,34,3,0,8,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,8,0,1,0,0,0,0,3,0,1969,662,3339,2805,112,8887,198,Scareware,fakeapp
92387,38828,11456,43156,82068,40404,24237,21060,3176,7,1,5,1,4,27,35,7,30,4,0,1,0,0,0,19,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,28,0,0,0,0,0,0,0,0,0,282,0,89,0,14,0,0,0,0,2,0,3255,1379,6280,102,2467,13483,194,Scareware,fakeapp
95617,42708,11148,42076,75192,44256,24122,20149,3972,7,1,5,1,4,31,36,7,28,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,224,0,67,0,11,0,0,0,0,2,0,2395,6244,1108,109,2014,11870,192,Scareware,fakeapp
91154,18896,10836,65504,84644,19592,33293,26809,6483,73,2,5,2,4,32,36,9,36,3,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,4,0,0,240,120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,2614886,2424,136230,1657,3,0,110,2016,1741,1098,9678,14643,193,Scareware,fakeapp
96828,43292,11264,43184,82932,44868,24181,21045,3135,7,1,5,1,4,27,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,284,0,85,0,14,0,0,0,0,2,0,6866,1251,2118,113,3233,13581,192,Scareware,fakeapp
92068,38760,11240,43136,90728,40504,24148,20978,3169,7,1,5,1,4,26,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,284,0,85,0,14,0,0,0,0,2,0,1525,105,6306,663,1699,10298,193,Scareware,fakeapp
90625,36768,11108,43512,90676,38504,24168,21286,2881,7,1,5,1,5,30,33,7,30,3,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,202,0,61,0,10,0,0,0,0,2,0,1989,1272,5646,103,1751,10761,192,Scareware,fakeapp
90364,36680,11244,43124,92572,38304,24181,20995,3185,7,1,5,1,4,23,35,7,30,4,0,1,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,244,0,74,0,12,0,0,0,0,2,0,2927,2583,3873,1049,112,10544,193,Scareware,fakeapp
91425,42620,11976,38136,94276,44288,24210,21041,3168,8,1,5,1,4,25,33,7,28,3,0,1,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,28,0,0,0,0,0,0,0,0,0,280,0,44,0,14,0,0,0,0,2,0,2106,10545,1049,1764,86,15550,193,Scareware,fakeapp
88346,38932,11928,38268,96752,40568,24212,21162,3049,8,1,5,1,4,26,35,7,30,4,0,1,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,26,0,0,0,0,0,0,0,0,0,264,0,41,0,13,0,0,0,0,2,0,3155,9356,116,1424,2079,16130,192,Scareware,fakeapp
86471,37996,11160,38460,84984,39584,18064,14620,3443,7,1,5,1,4,24,33,7,30,4,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,204,0,61,0,10,0,0,0,0,2,0,4438,2665,1293,1966,112,10474,193,Scareware,fakeapp
45879,6520,11868,32020,92308,6568,19454,15935,3518,60,4,5,2,2,11,28,4,18,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,60,0,17,0,3,0,0,0,0,2,0,2472,3702,4153,1148,103,11578,193,Scareware,fakeapp
89187,35752,11344,44680,75584,36384,26420,22050,4369,16,2,6,2,4,26,36,7,30,3,0,2,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,28,0,0,0,0,0,0,0,0,0,286,0,86,0,14,0,0,0,0,2,0,110,1822,1964,947,7239,12082,194,Scareware,fakeapp
104960,44740,9932,47964,84048,47380,31117,27225,3891,33,4,5,1,4,29,34,8,32,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,286,0,85,0,14,0,0,0,0,2,0,6085,1673,110,735,1775,10378,192,Scareware,fakeapp
62500,12820,10780,43788,94880,13424,25992,22860,3131,108,6,6,2,4,27,42,9,40,3,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,0,0,0,0,3,0,3723,113,2382,836,2354,9408,195,Scareware,fakeapp
