Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_debug,Logcat_warning,Logcat_info,Logcat_total,Process_total,Category,Family
25255,908,9444,19652,36184,916,6760,4523,2236,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,565,1524,1509,1945,1607,7150,184,PUA,secapk
29081,408,11264,23812,73652,412,7950,4953,2996,0,0,2,0,2,2,22,7,13,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,494,1528,1142,1317,1967,6448,189,PUA,secapk
61533,2920,11156,46180,83116,7700,28650,22888,5761,340,7,6,2,2,17,30,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,79866227,54718,742010,18416,3,1,626,3355,1609,2747,2002,10339,191,PUA,utchi
33318,3112,12944,24572,78500,3124,7956,5230,2725,5,0,5,1,2,3,24,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,3,0,3492,2682,3340,1281,1519,12314,189,PUA,<unknown>
63683,3960,10940,46644,97400,8292,23427,17426,6000,202,6,9,5,2,18,35,4,25,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,1,2,32,6,0,0,17,17,2,4,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,9797,23,2051,28,7,1,716,1700,2188,3756,3103,11463,188,PUA,youmi
63096,2940,11048,47728,91740,7916,28462,23394,5067,158,7,6,2,2,18,29,5,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,120271588,85345,1728530,43048,4,1,613,3175,2087,3853,1700,11428,189,PUA,utchi
39623,4744,11988,29752,60892,4756,8975,4971,4003,0,0,2,0,2,2,25,6,11,0,0,0,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,28,0,0,0,0,3,0,1511,3159,1775,9363,4333,20141,189,PUA,secapk
34768,7036,9380,21204,33520,7092,6596,4156,2439,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2119,488,1647,1470,1518,7242,184,PUA,secapk
39185,5832,10940,26424,92720,5848,14365,11432,2932,16,1,4,1,2,10,28,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,3,0,4077,2921,1033,3193,1419,12643,191,PUA,scamapp
80629,14760,10584,52760,87308,20424,30689,24158,6530,95,6,6,2,4,32,33,9,36,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,0,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,4,1,125199919,88586,1771123,44139,4,1,3005,1677,4944,641,2206,12473,189,PUA,utchi
38192,3100,12284,29624,65892,3112,7933,4791,3141,0,0,2,0,2,2,25,6,9,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,27,0,0,0,0,3,0,1562,2848,7138,1517,3542,16607,189,PUA,secapk
99183,4696,10960,80476,100388,9040,30140,23386,6753,147,6,8,5,2,35,36,17,39,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,5,103,9,0,9,23,46,11,11,23,34,8,8,75,0,0,0,0,1,2,2,10,0,2,285,286,2,2,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,0,1,389,4,569,5,6,0,758,1863,2049,3689,3514,11873,190,PUA,youmi
32011,2560,13128,24232,74760,2572,8966,4818,4147,0,0,2,0,2,2,22,5,7,0,0,0,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,1557,10354,1716,4619,3251,21497,187,PUA,secapk
81369,14300,10596,54656,94896,18216,33118,26702,6415,89,3,6,2,4,34,33,9,36,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,13,0,2,0,4,2,5,1,2,12,6,0,0,0,0,6,12,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,6,1,168146793,123703,2447168,60990,3,1,1629,2705,1630,577,2658,9199,189,PUA,utchi
87394,16476,10532,58936,99704,18812,33133,23762,9370,209,9,7,4,4,41,40,17,38,2,0,4,0,0,0,0,0,4,0,1,0,0,0,4,59,34,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,16,19,0,4,2,2,6,3,0,0,0,0,2,0,2,0,0,0,4,0,7,4,2,0,2,0,0,0,0,0,0,0,0,22,0,0,0,19,0,1,133377,132,13278,212,4,0,1808,3180,697,1504,2885,10074,188,PUA,cauly
40450,4224,12620,27724,91372,4240,13203,9810,3392,8,1,4,1,2,8,26,3,12,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,303,23,0,0,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,191273,429,43161,498,3,0,2998,1816,1943,747,4261,11765,186,PUA,youmi
53556,6288,10720,38004,102900,6460,14814,13218,1595,25,1,4,1,2,10,27,7,17,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,693,349,0,0,0,0,38,0,0,0,0,0,38,0,39,35,0,0,0,0,152,0,0,0,0,0,0,0,0,0,19,20,0,19,147937,311,35397,339,3,0,5847,2951,1668,4595,1509,16570,190,PUA,cauly
86615,24592,15964,51300,83024,25896,31807,25023,6783,75,1,4,1,4,34,34,9,38,2,0,3,0,0,6,0,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,2,0,0,10,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,2308,22,3943,47,3,0,2172,1433,1509,1094,3380,9588,192,PUA,scamapp
91384,25604,10652,57172,74436,26908,32865,27259,5605,145,3,5,2,4,41,35,10,42,2,0,6,0,0,9,0,0,8,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0,4,0,0,10,5,0,0,0,0,0,0,0,0,0,0,6,0,12,0,2,0,2,0,0,0,0,0,0,0,0,40,0,0,0,7,0,1,39571,66,13117,177,3,0,1570,10025,3337,1046,2152,18130,192,PUA,scamapp
31921,2904,12936,24244,73640,2920,8973,4895,4077,0,0,2,0,2,2,24,5,7,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,2646,4022,1603,8074,1521,17866,191,PUA,secapk
54742,3972,12124,36408,93300,9508,20037,15813,4223,64,4,6,2,2,17,29,4,18,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,19,0,14,28,0,48,0,0,35,35,19,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,7,6345,60,10294,61,3,1,2001,3031,835,2889,6459,15215,188,PUA,youmi
34861,7552,10388,17248,64388,7576,6409,3738,2670,0,0,2,0,2,2,24,5,7,0,0,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,2681,1514,6025,4714,1546,16480,189,PUA,secapk
98009,3668,11292,77348,104240,3884,38376,30972,7403,94,2,5,2,4,38,37,10,40,3,0,4,0,0,36,0,0,6,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,0,8,0,0,336,197,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,2,0,0,1,1,0,0,0,0,20,0,0,0,7,0,1,786179,957,167263,963,3,0,3426,2981,1235,1936,1511,11089,195,PUA,scamapp
40142,9048,10352,17240,64012,9056,6408,3751,2656,0,0,2,0,2,2,24,5,7,0,0,0,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,3837,1509,3170,2346,1162,12024,191,PUA,secapk
40163,7628,8704,23232,58576,7896,5387,3826,1560,0,0,2,0,2,2,25,6,11,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,22,0,0,0,0,3,0,9425,1517,1418,3269,6485,22114,188,PUA,secapk
84075,2780,11060,63456,98296,12216,29997,22153,7843,193,7,7,4,3,23,34,11,31,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,3,6,2,0,2,1,0,0,0,0,5,6,6,1,0,0,0,0,10,20,0,0,0,0,106,106,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,0,7,0,1,1167,12,1503,15,6,0,3377,1719,806,2105,3529,11536,187,PUA,youmi
26004,68,11392,22880,42380,76,7895,4892,3002,0,0,1,0,2,2,22,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1531,2037,1243,1149,595,6555,188,PUA,secapk
62959,2684,11160,48312,84596,7256,30599,24872,5726,362,3,6,2,2,17,29,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,89024331,63139,1348828,33584,3,1,2130,1668,3240,686,3270,10994,187,PUA,utchi
66240,2736,11020,51388,92668,7700,32539,25346,7192,132,3,6,2,2,16,29,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,181083760,129614,2653325,66169,4,1,3371,740,3210,1686,2023,11030,188,PUA,utchi
22714,768,9560,17152,31592,776,6401,4081,2319,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1470,1528,1993,1567,557,7115,184,PUA,secapk
86330,19748,10600,59920,73664,20304,30488,27018,3469,75,1,4,1,4,36,35,18,50,3,0,3,0,0,4,0,0,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,0,20,0,0,55,28,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,557030,637,70329,649,3,0,1517,3166,3124,1908,1668,11383,193,PUA,scamapp
76016,4148,10672,60712,99044,5284,24377,15494,8882,41,2,7,2,2,15,33,5,20,0,0,0,0,0,0,0,0,0,0,26,11,12,0,0,4,97,25,0,25,17,0,41,41,39,80,157,4348,17,0,1,64,0,32,64,6,0,0,12,1467,1475,10,20,8,4,12,0,0,0,0,4,0,0,22,15,0,0,0,0,18,0,0,0,394,0,0,0,0,0,0,32,2,8,36841689,25446,282982,6754,5,2,840,5668,1519,3733,2169,13929,189,PUA,youmi
230916,9676,10492,215316,71724,10032,60181,48785,11395,121,6,14,11,4,46,43,13,52,2,10,7,0,0,11,0,13,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,29,0,12,0,0,342,175,0,0,0,21,0,21,0,21,0,0,19,0,55,52,2,0,2,0,0,80,80,0,0,7,0,80,0,0,0,14,3,1,313541,476,87998,490,3,0,1537,1515,2791,2415,2561,10819,191,PUA,scamapp
67280,2908,11036,52208,81504,7468,31358,24638,6719,334,6,6,2,2,14,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,214642308,151974,3013776,75158,3,1,1986,747,1685,3254,3139,10811,189,PUA,utchi
38907,3988,10432,29336,61300,4004,7934,5065,2868,0,0,2,0,2,2,25,6,11,0,0,0,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,3,0,1568,2839,3942,5776,1420,15545,187,PUA,<unknown>
59301,2596,10936,44672,92276,7492,29755,22050,7704,1006,3,6,2,2,14,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,155554650,109501,2211925,55163,3,1,3604,702,3120,1618,2142,11186,188,PUA,utchi
32512,1956,12884,24148,75636,1968,7945,4767,3177,0,0,2,0,2,2,22,6,8,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,3453,1680,10172,1553,5276,22134,188,PUA,secapk
33339,3364,9636,16712,70316,3380,5335,3726,1608,0,0,2,0,2,2,23,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,1504,2544,3267,1508,3243,12066,192,PUA,youmi
66465,3468,11156,50888,84788,8312,31309,24795,6513,474,5,6,2,2,17,29,5,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,152545878,107985,2200333,54843,3,1,3117,1903,1675,710,3778,11183,187,PUA,utchi
34879,7980,10480,17148,56264,7988,6403,3686,2716,0,0,2,0,2,2,22,5,8,0,0,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,2851,1525,1502,3947,6180,16005,190,PUA,secapk
39005,3644,12048,29708,59380,3656,7947,4956,2990,0,0,2,0,2,2,24,6,11,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,27,0,0,0,0,3,0,3340,9115,1598,1522,3762,19337,189,PUA,secapk
56168,6840,11948,34856,92048,11704,19998,15980,4017,62,4,6,2,2,15,28,4,18,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,0,12,24,0,44,0,0,26,26,13,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,6,5237,48,7775,48,3,1,5673,860,2938,1870,2686,14027,186,PUA,youmi
128976,27604,11292,90768,87164,28880,40257,32338,7918,162,2,8,5,4,40,40,10,39,3,0,7,0,0,29,0,0,8,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,8,0,0,473,256,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,9,0,1,1490728,1689,243258,1478,3,0,1432,2808,3923,1304,1797,11264,189,PUA,scamapp
60193,2488,10880,45960,85180,7204,30891,21648,9242,352,4,6,2,2,13,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,129464598,92729,1889920,47088,3,1,1687,3741,703,3334,2034,11499,187,PUA,utchi
60866,3020,11104,45212,81452,7864,27912,22271,5640,232,6,6,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,83903494,56775,603834,14965,3,1,1623,3308,2055,735,2451,10172,188,PUA,utchi
41164,7624,8680,24580,61160,7636,6887,3971,2915,0,0,2,0,2,2,25,6,11,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,3,0,2301,2990,1436,1512,4704,12943,189,PUA,youmi
82911,16672,10716,58948,75076,17452,34770,28275,6494,128,3,5,2,4,39,37,9,36,3,0,6,0,0,10,0,0,9,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,0,8,0,0,13,8,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,8,0,1,219582,317,42721,362,3,0,1522,3653,1897,862,3193,11127,196,PUA,scamapp
31186,2616,11296,23736,74996,2628,7942,4880,3061,0,0,2,0,2,2,22,6,9,0,0,0,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,5247,3187,1548,1232,2466,13680,193,PUA,secapk
39060,4212,10592,29240,62848,4224,7929,5054,2874,0,0,2,0,2,2,24,6,11,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,26,0,0,0,0,3,0,1589,6521,3106,6597,1580,19393,187,PUA,<unknown>
36573,1540,12340,29748,69428,1552,7946,5005,2940,0,0,2,0,2,2,24,6,11,0,0,0,111,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,37,0,0,0,0,3,0,3468,2235,13450,6260,1514,26927,191,PUA,secapk
